depolarization_index_1issue_change,affect_index_change,issue_index_global_change,other_party_change,social_distance_change,outgroup_stereotype_change,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,faminc_val,republican,faminc_notsay,fully_compliant,treatment_assigned,displayCondition,chatID_full,fully_compliant_CORRECT,fully_compliant_INCORRECT,fully_compliant_NONE,treatment_assigned_CORRECT,treatment_assigned_INCORRECT,treatment_assigned_NONE
2.600595217,0.153518519,0.2,0.305,0.066666667,-0.222222222,1,51,0,1,2,5,3,3.5,1.5,3,2,0,50,0,4,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,0,1,NONE,CPMvYU0esU0U5sLrzy4s,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.362366856,0.115925926,-0.066666667,-0.03,-0.266666667,-0.111111111,1,60,0,1,3,4,2,2,1,1,4,1,35,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,2tcewAIzrBpu0znIPKBC,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.498594997,-0.025555556,0.093333333,-0.01,0.066666667,0,2,56,0,1,2,1.5,1.5,1,1.5,1.5,4,1,1,0,7,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,BD9HthDuiHJlFJXXcpLt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.40459758,0.048333333,0.006666667,-0.005,-0.15,0,2,36,0,1,2,6,2.5,1,4.5,5.5,2,1,50,0,7,FALSE,FALSE,TRUE,0.588796006,1,FALSE,0,1,INCORRECT,YM12GvipZYqHwvEwGtF9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.674329299,0,-0.091666667,0,0,0,1,64,1,1,3,4,1,1,1,4,4,1,30,0,7,FALSE,FALSE,TRUE,-0.060004718,1,FALSE,0,0,CONTROL,CONTROL_1315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.651170515,-0.021481481,0.11,0.03,0.15,-0.055555556,1,32,1,0,3,6.5,6,4,3,5.5,4,0,10,0,7,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,NONE,8aRvZPI0PGyOPP0mRipZ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1.363643694,0.08537037,0.1,0.145,0,-0.111111111,1,55,1,1,3,3.5,1.5,1.5,3.5,1.5,4,0,0,0,4,FALSE,FALSE,TRUE,1.525952607,1,FALSE,1,1,INCORRECT,8dbViIi3XU1K3RUq1HSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1.487611303,0.205555556,-0.003333333,0,-0.45,-0.166666667,2,54,1,1,1,2,1.5,3.5,2.5,2,4,1,75,0,7,TRUE,FALSE,FALSE,0.949240852,1,FALSE,1,1,NONE,Hw3QuJLyZqY4GKWmEq4b,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.84870132,0.012037037,0.103333333,0.025,-0.066666667,0.055555556,2,31,1,0,1,6,2.5,1.5,2,4.5,1,0,40,0,5,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,AIobd4UCrJ8HTWceEKed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.273733121,0.106481481,0.066666667,0.175,0.133333333,-0.277777778,1,65,1,1,3,5,1.5,2,1,4,4,0,50,0,6,FALSE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,CuJeiHwPe3knfeh7PRxm,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.877223787,0.121851852,0.133333333,0.06,-0.083333333,-0.222222222,2,68,0,1,2,4,2.5,1,4,3.5,4,1,25,0,6,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,8fYXQRyrQMxtIz0t8uIa,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.200255368,-0.057222222,0.03,-0.005,0.166666667,0,2,65,0,1,2,1,1,1,1,1,4,0,50,0,5,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,INCORRECT,MMmtJryQaUxCjdCdSIgH,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.71383546,-0.046296296,0.143333333,-0.15,-0.066666667,0.055555556,2,64,1,1,2,4,3,2,2,2,4,1,50,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,INCORRECT,Hq6i6v8Az5eal7WqfZdc,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.230225559,0.042037037,-0.073333333,0.015,-0.083333333,-0.027777778,2,63,1,1,3,1,1.5,1,4,1,4,1,20,0,7,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,INCORRECT,B4R8svqvsTozBl7Gcrre,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.34738176,0.026111111,-0.073333333,-0.005,0,-0.083333333,1,36,1,1,3,1.5,5.5,1,2,3,4,0,50,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,9v5QCHhvsq9T2dZyiDtb,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.147126393,0.016666667,0.003333333,NA,-0.033333333,0,2,49,0,1,0,7,1,1,5,1.5,2,1,NA,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,NONE,0OxrXJciBpglj8NH23nA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.613026636,0.116666667,-0.033333333,0.05,-0.133333333,-0.166666667,2,72,1,1,2,4.5,2.5,1.5,2.5,1.5,4,1,90,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,0,1,NONE,WC8RRhafUL0k3TAPXuXJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.563984505,9.25E-18,0.076666667,-0.1,-0.1,0,1,55,0,0,3,4,1.5,2,1,2.5,4,1,25,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,NONE,3U0vKd1KH4CM68F1BznJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.249297499,0.033888889,1.39E-17,0.035,-0.066666667,0,1,27,1,1,3,5,2.5,2,1.5,4,4,1,45,0,7,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,0,1,NONE,Aif7lGJoaGsodVmroD9s,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.243848373,0.053148148,-0.02,0.065,-0.066666667,-0.027777778,2,75,0,1,3,7,1,1.5,4.5,5,3,0,50,0,6,FALSE,FALSE,FALSE,-0.348360595,1,FALSE,0,1,NONE,Y9vmPr2u3DFjP1TyfQ8l,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.459088836,0.020925926,-0.083333333,0.035,0,-0.027777778,2,68,0,1,2,4,2,2,2,4,4,1,25,0,6,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,0,ROBUST,ROBUST_1337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.020434221,0.006111111,-0.003333333,-0.065,0,-0.083333333,2,53,0,1,3,3,3,1.5,3.5,4,4,1,30,0,5,FALSE,FALSE,FALSE,0.588796006,1,FALSE,0,0,ROBUST,ROBUST_1338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.068114071,0.042592593,-0.033333333,-0.05,-0.066666667,-0.111111111,2,75,1,1,3,5.5,1,2,1,1,4,0,50,0,6,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,INCORRECT,9LJQmpKUdPDyci0slj8e,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1.743720208,0.157037037,0.08,0.46,-0.066666667,0.055555556,2,57,0,1,1,5.5,3.5,2.5,3.5,4.5,4,1,1,0,7,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,9SmdpQtl1RDTwYHDEqvE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.693401239,-0.037592593,-0.056666667,-0.085,0,0.027777778,2,51,1,1,1,4,1,3,5,4,3,0,20,0,6,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,J3owhD0cGZcwe1pk3nI8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.516304655,0.056481481,-0.126666667,0.025,0.133333333,-0.277777778,2,75,0,1,1,5.5,2,1,2,3,4,1,25,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,ElIPZMNRmZajYYhfoQuF,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.243848373,-0.083518519,0.116666667,-0.445,-0.083333333,-0.111111111,1,65,1,0,1,4.5,1,3,1,4,4,1,15,1,1,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,NONE,AjYxNpRbcHIoDTU1U27S,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-1.177011141,-0.093333333,-0.066666667,-0.13,0.066666667,0.083333333,2,40,1,1,2,2.5,4,1,1.5,1,3,1,60,0,6,FALSE,TRUE,FALSE,3.328176839,1,FALSE,0,1,CORRECT,ab7mHXhxQqsPPh7k07kX,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.020434221,-0.039444444,0.036666667,-0.235,-0.116666667,0,1,42,1,1,2,4,4,4,3.5,3.5,4,1,10,0,4,FALSE,FALSE,TRUE,0.300440129,1,FALSE,1,1,INCORRECT,EyDR3jg8K04lZAAnxL0p,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.850063602,0.042222222,0.073333333,-0.04,0,-0.166666667,1,60,1,1,3,1.5,5,2,3.5,3,4,1,10,0,7,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,NONE,SZEn6dCH74dkx74HG7zW,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-1.24376293,-0.115740741,-0.053333333,-0.025,0.433333333,-0.111111111,1,69,1,1,3,1.5,3.5,1,2.5,1.5,3,0,50,0,4,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,EKorgADbRyndmGJtLVy9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.076287759,0.006296296,-0.016666667,-0.02,-0.066666667,0.027777778,1,59,0,0,3,1,3.5,1,1.5,1,4,1,50,0,7,FALSE,FALSE,TRUE,2.2468423,1,FALSE,1,1,INCORRECT,G1N03ecbmkj4PUBbcSfY,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.49178359,-0.050185185,-0.016666667,-0.045,0.133333333,-0.027777778,1,66,0,1,3,4,3,2,1,3.5,4,1,50,0,6,FALSE,FALSE,FALSE,2.2468423,1,FALSE,1,1,NONE,3QhOwdxDWXXTMB2rUZ5g,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.557173098,0.002407407,0.073333333,0.185,0.066666667,0.111111111,1,26,1,1,3,4.5,3.5,1,3,2,4,0,15,0,5,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,NONE,2ZxwhPwb2kA72Fd4yDgx,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.445466022,0.093888889,-0.033333333,0.015,-0.266666667,0,2,45,0,1,1,7,3,1.5,2.5,4,1,0,50,0,5,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,INCORRECT,E2QHAPxKfYR7hv1zUVI2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1.847253596,0.117777778,0.133333333,0.27,0,-0.083333333,2,56,0,1,1,1.5,2.5,3.5,1,2.5,3,1,25,0,4,FALSE,TRUE,FALSE,-0.852976171,1,FALSE,0,1,CORRECT,G5E7a8mRLmAGg7ItuVnG,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.642996827,-0.002592593,0.09,0.17,-0.016666667,0.194444444,2,30,1,0,1,4,2.5,1.5,2.5,5,3,0,10,0,6,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,DV62dkwc8Vn5tLsqSE3H,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.908641702,-0.160185185,0.036666667,-0.125,0.383333333,-0.027777778,2,30,0,1,1,4,3,1,1.5,2,1,1,15,1,2,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,4N9fsC1Ta4jz9zUplhUo,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.874584667,0.058888889,0.06,0.11,-0.066666667,0,2,31,0,0,0,4,4,4,4,4,3,1,10,0,4,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,0,1,INCORRECT,ZBWZGXeWd28VZ2SVZuoL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-1.911280822,-0.109814815,-0.15,-0.035,0.266666667,0.027777778,2,68,1,0,3,5,1.5,1,2,3,4,0,40,0,6,FALSE,FALSE,TRUE,0.300440129,1,FALSE,0,1,CORRECT,0isFbF7LXfe5G7eiOdt8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.525840625,-0.071481481,0,0.03,0.133333333,0.111111111,2,73,0,1,2,4.5,1.5,1,1.5,2,4,1,30,0,7,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,C74oXF01ZkixJuHeS6hQ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.998552276,-0.079074074,-0.056666667,-0.015,0,0.222222222,1,41,1,1,2,2.5,4.5,1.5,2,2,4,1,10,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,0,1,INCORRECT,6Yy75obJC28sqTfp57G9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.027245628,0.022222222,-0.025925926,NA,0.066666667,-0.111111111,2,26,0,0,2,3.5,3,5,4.5,1.5,3,1,NA,0,6,TRUE,FALSE,FALSE,-0.997168528,1,TRUE,0,1,CORRECT,BksFK7ZR1GND1h5EdMx1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.686589832,0.033333333,0.06,0,-0.1,0,1,54,1,1,1,2.5,1.5,1.5,1.5,1,2,1,50,1,4,FALSE,TRUE,FALSE,-0.348360595,0,FALSE,0,1,NONE,HsGUDULa9yHR7owxuvz4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.543550284,0.103888889,-0.03,-0.005,-0.4,0.083333333,2,40,1,1,1,4,2.5,2,1.5,3,3,1,5,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,FPVXNjjNtQf1oTTlbVHg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1.34048491,0.125555556,0.056666667,0.01,-0.2,-0.166666667,1,46,0,1,1,5,4.5,1,3,4,4,0,15,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,HspnM7we6em5QfGZezOh,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.204342212,0.027777778,0,0,-0.083333333,0,1,64,0,1,3,1.5,2,3.5,3.5,1.5,4,1,45,1,1,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,1,1,CORRECT,11aEAovsgS2D31kh6USz,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.860961853,-0.003333333,0.12037037,0.04,0.05,0,2,66,0,1,3,4,1.5,1.5,1,1,3,0,20,1,3,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,1,1,NONE,0FoOSfSirJa95EOKPNdV,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.900468014,-0.055740741,-0.066666667,-0.045,0.066666667,0.055555556,2,56,0,1,2,1.5,2,1,2,2.5,4,1,50,1,2,FALSE,FALSE,TRUE,-0.997168528,0,TRUE,0,0,ROBUST,ROBUST_1376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.521753781,0.084259259,-0.013333333,0.025,-0.116666667,-0.111111111,2,61,0,1,3,2,2.5,1.5,1.5,2,4,0,25,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,CORRECT,CuJeiHwPe3knfeh7PRxm,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.181097985,0.160555556,0,0.265,-0.216666667,0,1,49,1,0,3,4.5,4,4.5,3.5,4,3,1,20,1,4,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,INCORRECT,FxDzqPMXtMJSMo2BesJK,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.502681841,-0.025,-0.043333333,-0.075,0,0,2,66,0,1,2,3,1,2,2.5,2,4,0,35,1,2,FALSE,TRUE,FALSE,1.525952607,0,FALSE,1,1,INCORRECT,JDXFMa72qer288vIpzBB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2.638739096,0.182037037,0.176666667,0.385,-0.05,-0.111111111,1,61,0,0,3,3.5,4,1,1,1,4,1,50,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,I6Q7Q6hZO59n8lGJ9f9g,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.365091419,-0.003703704,0.053333333,0,0.066666667,-0.055555556,1,23,1,1,3,4.5,3.5,2.5,3.5,3,3,0,25,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,NONE,J7gg2GqD707tigLt52D1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.031332472,0.087222222,-0.091481481,-0.005,-0.266666667,0,1,68,1,1,3,3,2.5,2,1.5,1,4,1,0,1,1,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,0,ROBUST,ROBUST_1393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.692038958,0.060740741,0.033333333,-0.09,-0.216666667,-0.055555556,2,48,1,0,1,3.5,3.5,1.5,2.5,1.5,4,0,10,1,3,FALSE,FALSE,TRUE,0.588796006,0,FALSE,1,1,CORRECT,FN2GtKCqpPtdFejdLcoD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.355555449,0.048333333,0,-0.005,-0.066666667,-0.083333333,1,38,0,1,3,6,3.5,1,4.5,3.5,4,1,25,0,7,FALSE,TRUE,FALSE,0.588796006,1,FALSE,0,1,INCORRECT,D5LXg59MGPlmvqkg7mLw,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.509493248,0.059259259,0.01,-5.55E-17,-0.066666667,-0.111111111,2,49,0,0,0,7,1,2.5,4.5,1.5,3,0,3,1,2,TRUE,FALSE,FALSE,-0.852976171,0,FALSE,1,1,NONE,NWGCKoMA8u0notBwgxkg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.227500996,-0.027592593,-0.003333333,-0.055,0,0.027777778,1,70,1,1,3,4,4.5,2.5,3,1.5,4,1,20,1,1,FALSE,FALSE,TRUE,0.300440129,0,FALSE,0,0,ROBUST,ROBUST_1400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.587143289,-0.079814815,2.78E-17,-0.245,0.133333333,-0.138888889,2,45,0,1,2,3.5,1,1,1,2,3,1,3,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,NONE,29dxVq67TotoGVObZtbD,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.351468604,-0.047777778,0,-0.01,-0.033333333,0.166666667,2,36,0,1,1,1.5,2,1,1.5,1,4,1,10,1,7,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,NONE,1gtD7jRE27Cmj7wCkzCt,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.467262525,-0.006481481,0.07,0.025,-0.066666667,0.111111111,1,49,1,0,3,4,2,3,1.5,3.5,3,0,25,0,7,FALSE,FALSE,FALSE,-0.997168528,1,TRUE,1,1,NONE,FPUcOY62h6GzVUmxkm6C,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1.21515502,0.061851852,0.103333333,0.08,-0.133333333,0.027777778,2,60,0,1,1,6.5,1,2,1,3.5,1,0,NA,0,7,TRUE,FALSE,FALSE,-0.780894411,1,FALSE,0,0,ROBUST,ROBUST_1404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.69476352,0.084444444,0.01,0.07,-0.1,-0.083333333,2,46,1,0,3,3.5,1,1.5,1,2,4,1,0,0,6,FALSE,FALSE,TRUE,-0.060004718,1,FALSE,0,1,CORRECT,FR8y8L7Su2V3afuZ3D1N,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1.077564597,0.053148148,0.093333333,0.065,-0.066666667,-0.027777778,1,35,0,1,3,3.5,2.5,1,2,4,4,1,25,1,1,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,1,1,CORRECT,0yIJMreuwiUj6brXoP8h,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.359642293,-0.012222222,-0.036666667,-0.12,0,-0.083333333,2,42,1,1,1,6,3,3,4,3,2,0,30,0,5,FALSE,FALSE,TRUE,1.525952607,1,FALSE,1,1,CORRECT,Bv1cwIN907RkVSeRiPgI,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.38552564,-0.049074074,-0.003333333,-0.175,0,-0.027777778,2,66,0,1,2,5,1,3,2,2,3,1,20,0,6,FALSE,FALSE,TRUE,-0.060004718,1,FALSE,0,1,CORRECT,WatzoMOTwrOVXq9a6rMv,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1.58160872,-0.005,0.22,-0.015,0,0,2,55,0,1,1,3,2.5,1.5,3,1.5,3,1,10,0,4,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,INCORRECT,7ZxfI98Ze5uTFF2ZB5wL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.122605327,0,-0.016666667,0,0,0,1,59,1,1,3,2,1.5,5,1.5,1.5,4,1,10,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,CORRECT,IeqEKy3CIs9HVB5WN0je,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-1.356832287,-0.117777778,-0.066666667,-0.02,0.166666667,0.166666667,1,63,1,0,3,4.5,3,1.5,2,1.5,4,1,30,1,2,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,0,1,NONE,dtAJZBd6kneKmWMD3Hpw,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.258833468,0.038148148,-0.073333333,0.02,-0.066666667,-0.027777778,1,42,1,1,3,4,2,2,2,2.5,4,1,25,0,6,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,0,1,INCORRECT,WDiUEV0iRKdrrLrO4kPI,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1.348658599,0.04,0.143333333,0.17,0.133333333,-0.083333333,1,65,0,1,3,4,2.5,1.5,2,2.5,4,0,50,0,4,FALSE,FALSE,TRUE,0.300440129,1,FALSE,0,1,CORRECT,IfdPPvM0Vik9wy7dhfz4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.137590423,-0.072037037,0.053333333,-0.055,0.133333333,0.027777778,2,63,1,1,3,1.5,1.5,2.5,2,2.5,3,1,20,1,2,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,NONE,Mw8YhULR7WA8nB2VB5XS,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.807832878,-0.149814815,0.04,0.045,0.216666667,0.277777778,1,39,1,0,1,1.5,1,1,1,2,3,1,25,1,4,FALSE,FALSE,FALSE,3.328176839,0,FALSE,1,1,NONE,FM7DoUQxv1n8GjEhwvn5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.178458865,0.044259259,-0.02,0.105,0,-0.027777778,2,64,0,1,2,5.5,3.5,1.5,4,2,4,1,50,1,1,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,NONE,94EFnvh4GTQjsgeXRvvw,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.77105128,0.064814815,0.04,0,0,-0.194444444,1,31,1,1,2,5.5,4.5,4,2.5,2.5,3,0,50,1,2,FALSE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,I0W9DEsRdf4thnzKgAwa,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.851425883,-0.172407407,0.056666667,0.055,0.35,0.222222222,1,45,0,1,3,3.5,4,4.5,2.5,1.5,4,0,15,1,1,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,1,1,NONE,BS5DKN4cpNzOK7Moef0F,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.053128975,0.027222222,-0.02,0.165,0.083333333,0,1,34,0,1,1,4,4,2.5,1.5,2.5,4,1,30,0,7,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,1,1,INCORRECT,FXG5NnEfCKCqDinDgcEc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.953596989,-0.142962963,0.013333333,0.01,0.3,0.138888889,2,60,0,1,3,3.5,3,1,2,1.5,4,1,5,0,6,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,1,1,NONE,1Sdwp9IWDIiZUn6CiBxm,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.882758355,-0.108333333,-0.011666667,NA,0.133333333,0.083333333,2,34,0,1,0,4,4,4,4,4,3,1,35,1,2,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,0,0,CONTROL,CONTROL_1434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.286079097,0.054444444,-0.093333333,0.03,-0.133333333,0,2,60,0,1,3,3.5,2,3,2,2,4,1,10,1,4,TRUE,FALSE,FALSE,-0.997168528,0,TRUE,1,1,INCORRECT,DRqYAscS22aRoCaKodME,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.919539954,-0.178333333,0.053333333,-0.035,0.333333333,0.166666667,2,62,1,1,2,1,2,4,5.5,1,4,1,35,1,2,FALSE,FALSE,TRUE,-0.997168528,0,TRUE,1,1,INCORRECT,6KtVTXqWjdh6it9SOnLc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1.878586068,0.172037037,0.083333333,0.355,-0.05,-0.111111111,1,62,0,1,3,6.5,2,4.5,3.5,4.5,4,1,5,1,1,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,0,1,NONE,F0TAvwrwqLaHxdS4wX4I,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-1.202894487,-0.166851852,0.003333333,-0.245,0.2,0.055555556,2,64,1,1,2,5.5,3,1,2,1.5,4,1,20,1,2,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,G1N03ecbmkj4PUBbcSfY,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-1.313239282,-0.178518519,0,-0.08,0.15,0.305555556,1,86,1,1,3,4,3.5,2.5,2.5,1.5,4,1,10,1,2,FALSE,FALSE,TRUE,0.084173221,0,FALSE,1,1,NONE,FMsvGP7RtKgNqKmVUC0F,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.711110897,0.076666667,0.02,0.08,-0.066666667,-0.083333333,2,31,1,1,1,7,1.5,1,3.5,2,4,1,30,1,2,FALSE,TRUE,FALSE,0.949240852,0,FALSE,0,0,ROBUST,ROBUST_1442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.843252194,-0.04462963,-0.07,0.055,0.216666667,-0.027777778,2,42,1,0,3,3,3.5,1,1.5,1,4,0,35,1,4,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,CORRECT,Dt1Gl1imR1GLxTJeO0vi,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.22205187,0.020185185,0.01,-0.045,-0.3,0.194444444,2,50,0,0,2,5,1,1,4.5,1.5,4,1,10,1,7,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,NONE,K1qIkGCQ8hz33tyhNAJR,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
